Rank,Company,Industry,Revenue,Profit,Profit %,Year,Employees
425,Expeditors International Of Washington,Transportation And Logistics,6080,349,0.057401316,2014,
464,Con-Way,Transportation And Logistics,5473,99,0.0180888,2014,
237,C.H. Robinson Worldwide,Transportation And Logistics,11359.1,593.8,0.052275268,2013,
404,Ryder System,Transportation And Logistics,6257,210,0.03356241,2013,
428,Expeditors International Of Washington,Transportation And Logistics,5980.9,333.4,0.055744119,2013,
450,Con-Way,Transportation And Logistics,5580.2,104.5,0.018726927,2013,
259,C.H. Robinson Worldwide,Transportation And Logistics,10336.3,431.6,0.041755754,2012,
395,Expeditors International Of Washington,Transportation And Logistics,6150.5,385.7,0.062710349,2012,
407,Ryder System,Transportation And Logistics,6050.5,169.8,0.028063796,2012,
459,Con-Way,Transportation And Logistics,5290,88.4,0.016710775,2012,
265,C.H. Robinson Worldwide,Transportation And Logistics,9274.3,387,0.041728217,2011,
384,Expeditors International Of Washington,Transportation And Logistics,5967.6,344.2,0.057678129,2011,
437,Ryder System,Transportation And Logistics,5136.4,118.2,0.023012226,2011,
454,Con-Way,Transportation And Logistics,4952,4,0.000807754,2011,
301,C.H. Robinson Worldwide,Transportation And Logistics,7577.2,360.8,0.047616534,2010,
426,Ryder System,Transportation And Logistics,4957.6,61.9,0.01248588,2010,
483,Con-Way,Transportation And Logistics,4269.2,-107.7,-0.025227209,2010,
300,C.H. Robinson Worldwide,Transportation And Logistics,8578.6,359.2,0.041871634,2009,
399,Ryder System,Transportation And Logistics,6203.7,199.9,0.032222706,2009,
434,Expeditors International Of Washington,Transportation And Logistics,5633.9,301,0.053426578,2009,
470,Con-Way,Transportation And Logistics,5036.8,73.7,0.014632306,2009,
341,C.H. Robinson Worldwide,Transportation And Logistics,7316.2,324.3,0.04432629,2008,
371,Ryder System,Transportation And Logistics,6566,253.9,0.0386689,2008,
458,Expeditors International Of Washington,Transportation And Logistics,5235.2,269.2,0.051421149,2008,
349,C.H. Robinson Worldwide,Transportation And Logistics,6556.2,266.9,0.040709557,2007,
362,Ryder System,Transportation And Logistics,6306.6,249,0.039482447,2007,
477,Expeditors International Of Washington,Transportation And Logistics,4626,235.1,0.050821444,2007,
375,Ryder System,Transportation And Logistics,5740.8,226.9,0.039524108,2006,
379,C.H. Robinson Worldwide,Transportation And Logistics,5688.9,203.4,0.035753836,2006,
381,Ryder System,Transportation And Logistics,5150.3,215.6,0.041861639,2005,
419,Laidlaw International,Transportation And Logistics,4631.4,61.7,0.013322106,2005,
442,C.H. Robinson Worldwide,Transportation And Logistics,4341.5,137.3,0.031625014,2005,
360,Ryder System,Transportation And Logistics,4802.3,131.4,0.027361889,2004,
391,Laidlaw International,Transportation And Logistics,4482.8,-1222.7,-0.272753636,2004,
467,C.H. Robinson Worldwide,Transportation And Logistics,3613.6,114.1,0.031575161,2004,
345,Ryder System,Transportation And Logistics,4776.3,93.7,0.019617696,2003,
464,C.H. Robinson Worldwide,Transportation And Logistics,3294.5,96.3,0.029230536,2003,
341,Ryder System,Transportation And Logistics,5006.1,18.7,0.003735443,2002,
495,C.H. Robinson Worldwide,Transportation And Logistics,3090.1,84,0.027183586,2002,
333,Ryder System,Transportation And Logistics,5336.8,89,0.01667666,2001,
309,Ryder System,Transportation And Logistics,5363.9,419.6,0.078226663,2000,
312,Ryder System,Transportation And Logistics,5188.7,159.1,0.030662786,1999,
431,Polaris,Transportation Equipment,9014.8,502.8,0.055774948,2024,18500
424,Polaris,Transportation Equipment,8987,447,0.049738511,2023,16200
419,Polaris,Transportation Equipment,8252,493.9,0.059852157,2022,16000
407,Polaris,Transportation Equipment,7108.3,124.8,0.01755694,2021,15000
442,Polaris,Transportation Equipment,6863,324,0.047209675,2020,14000
476,Polaris,Transportation Equipment,6166,335,0.054330198,2019,12000
492,Harley-Davidson,Transportation Equipment,5717,532,0.093055798,2019,5900
488,Harley-Davidson,Transportation Equipment,5647.2,521.8,0.092399773,2018,5800
496,Polaris,Transportation Equipment,5504.8,172.5,0.031336288,2018,11000
435,Harley-Davidson,Transportation Equipment,5997,692.2,0.115424379,2017,6000
407,Trinity Industries,Transportation Equipment,6393,797,0.124667605,2016,22030
432,Harley-Davidson,Transportation Equipment,5995,752,0.125437865,2016,6300
431,Harley-Davidson,Transportation Equipment,6229,845,0.135655803,2015,6500
433,Trinity Industries,Transportation Equipment,6170,678,0.109886548,2015,22070
433,Harley-Davidson,Transportation Equipment,5900,734,0.12440678,2014,
449,Harley-Davidson,Transportation Equipment,5580.5,623.9,0.111800018,2013,
458,Harley-Davidson,Transportation Equipment,5311.7,599.1,0.112788749,2012,
458,Harley-Davidson,Transportation Equipment,4907.9,146.5,0.029849834,2011,
430,Harley-Davidson,Transportation Equipment,4838.6,-55.1,-0.011387591,2010,
412,Harley-Davidson,Transportation Equipment,5971.3,654.7,0.109641117,2009,
491,Brunswick,Transportation Equipment,4708.7,-788.1,-0.167371037,2009,
397,Harley-Davidson,Transportation Equipment,6143,933.8,0.152010418,2008,
424,Brunswick,Transportation Equipment,5770.9,111.6,0.019338405,2008,
369,Harley-Davidson,Transportation Equipment,6185.6,1043.2,0.168649767,2007,
382,Brunswick,Transportation Equipment,5971.3,133.9,0.022423928,2007,
363,Brunswick,Transportation Equipment,5923.8,385.4,0.06505959,2006,
380,Harley-Davidson,Transportation Equipment,5673.8,959.6,0.169128274,2006,
368,Harley-Davidson,Transportation Equipment,5320.5,889.8,0.167239921,2005,
377,Brunswick,Transportation Equipment,5229.3,269.8,0.051593904,2005,
355,Harley-Davidson,Transportation Equipment,4903.7,760.9,0.155168546,2004,
420,Brunswick,Transportation Equipment,4128.7,135.2,0.032746385,2004,
392,Harley-Davidson,Transportation Equipment,4091,580.2,0.141823515,2003,
430,Brunswick,Transportation Equipment,3711.9,78.4,0.021121259,2003,
442,Brunswick,Transportation Equipment,3684.1,81.8,0.022203523,2002,
466,Harley-Davidson,Transportation Equipment,3363.4,437.7,0.130136172,2002,
380,Brunswick,Transportation Equipment,4507.2,-95.8,-0.021254881,2001,
373,Brunswick,Transportation Equipment,4283.8,37.9,0.008847285,2000,
389,Brunswick,Transportation Equipment,3945.2,186.3,0.047221941,1999,
400,Brunswick,Transportation Equipment,3657.4,150.5,0.04114945,1998,
427,Brunswick,Transportation Equipment,3160.3,185.8,0.058791887,1997,
401,Brunswick,Transportation Equipment,3076.5,127.2,0.041345685,1996,
395,Brunswick,Transportation Equipment,2835.6,129,0.045493017,1995,
195,Brunswick,Transportation Equipment,2354.2,23.1,0.00981225,1994,
273,Trinity Industries,Transportation Equipment,1540,45,0.029220779,1994,
322,Harley-Davidson,Transportation Equipment,1217.4,-11.9,-0.00977493,1994,
207,Brunswick,Transportation Equipment,2227.7,-26.3,-0.011805898,1993,
312,Trinity Industries,Transportation Equipment,1193.5,22.1,0.018516967,1993,
332,Harley-Davidson,Transportation Equipment,1106.2,53.8,0.048634967,1993,
204,Brunswick,Transportation Equipment,2088.3,-23.7,-0.011348944,1992,
288,Trinity Industries,Transportation Equipment,1263.2,30.1,0.023828372,1992,
348,Harley-Davidson,Transportation Equipment,939.9,37,0.03936589,1992,
183,Brunswick,Transportation Equipment,2477.6,70.9,0.028616403,1991,
291,Trinity Industries,Transportation Equipment,1310.9,38.2,0.029140285,1991,
376,Harley-Davidson,Transportation Equipment,866.3,37.8,0.043633845,1991,
160,Brunswick,Transportation Equipment,2826.1,-71.3,-0.025229114,1990,
347,Trinity Industries,Transportation Equipment,1001.9,30.3,0.030242539,1990,
380,Harley-Davidson,Transportation Equipment,831.3,32.9,0.039576567,1990,
137,Brunswick,Transportation Equipment,3282,193,0.058805606,1989,
384,Harley-Davidson,Transportation Equipment,757,24,0.031704095,1989,
431,Trinity Industries,Transportation Equipment,633,13,0.020537125,1989,
140,Brunswick,Transportation Equipment,3086,169,0.054763448,1988,
398,Harley-Davidson,Transportation Equipment,685,21,0.030656934,1988,
484,Trinity Industries,Transportation Equipment,491,4,0.00814664,1988,
202,Brunswick,Transportation Equipment,1717.4,110.3,0.064224991,1987,
491,Trinity Industries,Transportation Equipment,434.3,0.9,0.0020723,1987,
231,Brunswick,Transportation Equipment,1538.5,100.3,0.06519337,1986,
490,Trinity Industries,Transportation Equipment,455.2,-6,-0.013181019,1986,
239,Brunswick,Transportation Equipment,1468.1,94.2,0.064164566,1985,
260,Brunswick,Transportation Equipment,1216.2,66.1,0.054349614,1984,
465,Trinity Industries,Transportation Equipment,477,16.5,0.034591195,1984,
274,Brunswick,Transportation Equipment,1129.3,192.3,0.170282476,1983,
370,Trinity Industries,Transportation Equipment,695.6,39,0.056066705,1983,
260,Brunswick,Transportation Equipment,1344.9,66.8,0.04966912,1982,
380,Trinity Industries,Transportation Equipment,736.1,46.6,0.063306616,1982,
273,Brunswick,Transportation Equipment,1199.7,23.9,0.019921647,1981,
467,Trinity Industries,Transportation Equipment,515.4,25.3,0.049088087,1981,
242,Brunswick,Transportation Equipment,1257.3,51.4,0.040881253,1980,
240,Brunswick,Transportation Equipment,1126.4,46.9,0.041637074,1979,
242,Brunswick,Transportation Equipment,1000.4,37.1,0.037085166,1978,
247,Brunswick,Transportation Equipment,914.9,41.7,0.045578752,1977,
237,Brunswick,Transportation Equipment,818,18.1,0.022127139,1976,
245,Brunswick,Transportation Equipment,785.6,36.9,0.046970468,1975,
236,Brunswick,Transportation Equipment,683.4,39.7,0.058091893,1974,
213,Brunswick,Transportation Equipment,633.8,34.8,0.054906911,1973,
236,Brunswick,Transportation Equipment,514,25.7,0.05,1972,
241,Brunswick,Transportation Equipment,450.4,18.5,0.0410746,1971,
230,Brunswick,Transportation Equipment,449.6,14.5,0.03225089,1970,
229,Brunswick,Transportation Equipment,421.6,26.8,0.063567362,1969,
223,Brunswick,Transportation Equipment,379.1,6.1,0.016090741,1968,
230,Brunswick,Transportation Equipment,344.6,3.1,0.008995937,1967,
218,Brunswick,Transportation Equipment,314.9,-76.9,-0.244204509,1966,
196,Brunswick,Transportation Equipment,302.2,0.6,0.00198544,1965,
177,Brunswick,Transportation Equipment,315.7,-10.1,-0.031992398,1964,
145,Brunswick,Transportation Equipment,357.2,24.1,0.067469205,1963,
118,Brunswick,Transportation Equipment,422.3,45,0.106559318,1962,
131,Brunswick,Transportation Equipment,359.9,38,0.105584885,1961,
175,Brunswick,Transportation Equipment,275.1,26.9,0.097782625,1960,
209,Brunswick,Transportation Equipment,187.8,13.8,0.073482428,1959,
305,Brunswick,Transportation Equipment,122.6,6.9,0.056280587,1958,
316,J.B. Hunt Transport Services,Trucking,12829.7,728.3,0.056766721,2024,34718
495,Knight-Swift Transportation Holdings,Trucking,7141.8,217.1,0.030398499,2024,34550
280,J.B. Hunt Transport Services,Trucking,14814,969,0.065411098,2023,37151
489,Landstar System,Trucking,7440,431,0.057930108,2023,1449
490,Knight-Swift Transportation Holdings,Trucking,7429,771,0.103782474,2023,28300
311,J.B. Hunt Transport Services,Trucking,12168.3,760.8,0.062523113,2022,33045
491,Landstar System,Trucking,6540.4,381.5,0.058329766,2022,1399
315,J.B. Hunt Transport Services,Trucking,9636.6,506,0.052508146,2021,30309
346,J.B. Hunt Transport Services,Trucking,9165,516,0.056301146,2020,29056
354,J.B. Hunt Transport Services,Trucking,8615,490,0.056877539,2019,27621
395,J.B. Hunt Transport Services,Trucking,7189.6,686.3,0.095457327,2018,24681
407,J.B. Hunt Transport Services,Trucking,6556,432.1,0.065909091,2017,22190
416,J.B. Hunt Transport Services,Trucking,6188,427,0.069004525,2016,21562
434,J.B. Hunt Transport Services,Trucking,6165,375,0.060827251,2015,20158
454,J.B. Hunt Transport Services,Trucking,5585,342,0.061235452,2014,
486,J.B. Hunt Transport Services,Trucking,5055,310.4,0.06140455,2013,
498,Yrc Worldwide,Trucking,4850.5,-140.4,-0.02894547,2013,
487,Yrc Worldwide,Trucking,4868.8,-351.3,-0.072153303,2012,
488,Yrc Worldwide,Trucking,4528.8,-322.2,-0.071144674,2011,
396,Yrc Worldwide,Trucking,5282.8,-622,-0.117740592,2010,
293,Yrc Worldwide,Trucking,8940.4,-974.4,-0.108988412,2009,
272,Yrc Worldwide,Trucking,9621.3,-638.4,-0.06635278,2008,
249,Yrc Worldwide,Trucking,9918.7,276.6,0.027886719,2007,
263,Yrc Worldwide,Trucking,8741.6,288.1,0.032957353,2006,
481,Cnf,Trucking,4169.6,223,0.053482348,2006,
307,Yellow Roadway,Trucking,6767.5,184.3,0.027233099,2005,
339,Cnf,Trucking,5902.2,-115.9,-0.019636746,2005,
347,Cnf,Trucking,5104.3,92,0.018024019,2004,
347,Cnf,Trucking,4762.1,101.8,0.021377124,2003,
474,Yellow Roadway,Trucking,3205.3,-93.9,-0.02929523,2003,
476,Roadway,Trucking,3181.8,38.9,0.012225784,2003,
342,Cnf,Trucking,4873.8,-394.6,-0.080963519,2002,
473,Yellow Roadway,Trucking,3276.7,15.3,0.004669332,2002,
289,Cnf,Trucking,6166.3,135.1,0.021909411,2001,
457,Yellow Roadway,Trucking,3588.1,68,0.018951534,2001,
296,Cnf,Trucking,5592.8,190.5,0.034061651,2000,
475,Yellow Roadway,Trucking,3226.8,50.9,0.015774142,2000,
321,Cnf,Trucking,4941.5,139,0.028129111,1999,
469,Yellow Roadway,Trucking,3112.1,-28.7,-0.009222069,1999,
346,Cnf,Trucking,4266.8,120.9,0.028335052,1998,
427,Yellow Roadway,Trucking,3348.9,52.4,0.015646929,1998,
368,Cnf,Trucking,3662.2,27.5,0.007509148,1997,
443,Yellow Roadway,Trucking,3072.6,-27.2,-0.008852438,1997,
482,Caliber System,Trucking,2718.1,-165.1,-0.060740959,1997,
251,"Consolidated Freightways, Inc.",Trucking,5281.1,57.4,0.010868948,1996,
406,Yellow Roadway,Trucking,3056.6,-30.1,-0.009847543,1996,
482,Caliber System,Trucking,2547.6,-27.2,-0.010676715,1996,
247,Cnf,Trucking,4680.5,54.8,0.011708151,1995,
254,Caliber System,Trucking,4572,19.6,0.004286964,1995,
392,Yellow Roadway,Trucking,2867.5,-7.9,-0.002755013,1995,
148,Duke Energy,Utilities: Gas And Electric,28932,2841,0.098195769,2024,27037
152,Nextera Energy,Utilities: Gas And Electric,28114,7310,0.260012805,2024,16800
163,Southern Company,Utilities: Gas And Electric,25253,3976,0.15744664,2024,27960
167,Pg&E,Utilities: Gas And Electric,24428,2242,0.091779925,2024,28010
187,Exelon,Utilities: Gas And Electric,21727,2328,0.107147788,2024,19962
217,American Electric Power,Utilities: Gas And Electric,18982.3,2208.1,0.116324155,2024,17250
230,Dominion Energy,Utilities: Gas And Electric,17867,1994,0.111602395,2024,17700
246,Sempra Energy,Utilities: Gas And Electric,16720,3074,0.183851675,2024,16835
250,Edison International,Utilities: Gas And Electric,16338,1197,0.073264781,2024,14346
289,Consolidated Edison,Utilities: Gas And Electric,14663,2519,0.171792948,2024,14592
302,Xcel Energy,Utilities: Gas And Electric,14206,1771,0.124665634,2024,11311
318,Dte Energy,Utilities: Gas And Electric,12745,1397,0.109611612,2024,9950
319,Aes,Utilities: Gas And Electric,12668,249,0.019655826,2024,9600
331,Firstenergy,Utilities: Gas And Electric,12450,1102,0.088514056,2024,12042
339,Entergy,Utilities: Gas And Electric,12147.4,2356.5,0.19399213,2024,12177
348,Eversource Energy,Utilities: Gas And Electric,11910.7,-442.2,-0.037126281,2024,10171
359,Public Service Enterprise Group,Utilities: Gas And Electric,11237,2563,0.228085788,2024,12543
434,Ugi,Utilities: Gas And Electric,8928,-1502,-0.168234767,2024,10500
435,Wec Energy Group,Utilities: Gas And Electric,8893,1331.7,0.149746992,2024,7000
441,Centerpoint Energy,Utilities: Gas And Electric,8696,917,0.105450782,2024,8827
451,Ppl,Utilities: Gas And Electric,8312,740,0.089027911,2024,6629
478,Cms Energy,Utilities: Gas And Electric,7462,887,0.118868936,2024,8356
138,Southern Company,Utilities: Gas And Electric,29279,3524,0.120359302,2023,27562
141,Duke Energy,Utilities: Gas And Electric,28784,2550,0.088590884,2023,27859
180,Pg&E,Utilities: Gas And Electric,21680,1800,0.08302583,2023,26010
187,Nextera Energy,Utilities: Gas And Electric,20956,4147,0.197890819,2023,15300
205,American Electric Power,Utilities: Gas And Electric,19640,2307,0.117464358,2023,16974
212,Dte Energy,Utilities: Gas And Electric,19228,1083,0.056324111,2023,10250
218,Exelon,Utilities: Gas And Electric,19078,2170,0.113743579,2023,19063
241,Edison International,Utilities: Gas And Electric,17220,612,0.03554007,2023,13110
242,Dominion Energy,Utilities: Gas And Electric,17174,994,0.057878188,2023,17200
264,Consolidated Edison,Utilities: Gas And Electric,15670,1660,0.105934907,2023,14319
271,Xcel Energy,Utilities: Gas And Electric,15310,1736,0.113389941,2023,11982
285,Sempra Energy,Utilities: Gas And Electric,14439,2138,0.148071196,2023,15785
302,Entergy,Utilities: Gas And Electric,13764,1103,0.080136588,2023,11707
327,Aes,Utilities: Gas And Electric,12617,546,0.043274947,2023,9100
335,Eversource Energy,Utilities: Gas And Electric,12289,1405,0.114329889,2023,9626
343,Firstenergy,Utilities: Gas And Electric,12053,406,0.03368456,2023,12335
388,Ugi,Utilities: Gas And Electric,10106,1073,0.10617455,2023,10000
392,Public Service Enterprise Group,Utilities: Gas And Electric,9800,1031,0.105204082,2023,12525
404,Wec Energy Group,Utilities: Gas And Electric,9597,1408,0.146712514,2023,7022
413,Centerpoint Energy,Utilities: Gas And Electric,9321,1057,0.11339985,2023,8986
441,Cms Energy,Utilities: Gas And Electric,8596,837,0.09737087,2023,8817
470,Ppl,Utilities: Gas And Electric,7902,756,0.095671982,2023,6527
99,Exelon,Utilities: Gas And Electric,36347,1706,0.046936473,2022,31518
145,Duke Energy,Utilities: Gas And Electric,24677,3908,0.15836609,2022,27605
153,Southern Company,Utilities: Gas And Electric,23113,2393,0.103534807,2022,27164
168,Pg&E,Utilities: Gas And Electric,20642,-102,-0.004941382,2022,26000
215,Nextera Energy,Utilities: Gas And Electric,17069,3573,0.20932685,2022,15000
219,American Electric Power,Utilities: Gas And Electric,16792,2488.1,0.148171748,2022,16688
239,Dte Energy,Utilities: Gas And Electric,15369,907,0.0590149,2022,10300
243,Edison International,Utilities: Gas And Electric,14905,759,0.050922509,2022,13003
257,Dominion Energy,Utilities: Gas And Electric,14218,3288,0.231256154,2022,17100
276,Consolidated Edison,Utilities: Gas And Electric,13676,1346,0.098420591,2022,13871
278,Xcel Energy,Utilities: Gas And Electric,13431,1597,0.118904028,2022,11321
288,Sempra Energy,Utilities: Gas And Electric,12857,1317,0.102434471,2022,15390
321,Entergy,Utilities: Gas And Electric,11742.9,1118.5,0.095249044,2022,12369
333,Aes,Utilities: Gas And Electric,11141,-409,-0.036711247,2022,8450
343,Firstenergy,Utilities: Gas And Electric,10758,1283,0.119260086,2022,12395
358,Eversource Energy,Utilities: Gas And Electric,9863.1,1220.5,0.123744056,2022,9227
362,Public Service Enterprise Group,Utilities: Gas And Electric,9722,-648,-0.066652952,2022,12684
414,Centerpoint Energy,Utilities: Gas And Electric,8352,1486,0.177921456,2022,9418
416,Wec Energy Group,Utilities: Gas And Electric,8316,1300.3,0.156361231,2022,6938
451,Cms Energy,Utilities: Gas And Electric,7538,1353,0.179490581,2022,8813
455,Ugi,Utilities: Gas And Electric,7447,1467,0.196992077,2022,11300
469,Ppl,Utilities: Gas And Electric,7127,-1480,-0.207661007,2022,5607
92,Exelon,Utilities: Gas And Electric,33039,1963,0.059414631,2021,32340
126,Duke Energy,Utilities: Gas And Electric,23453,1377,0.058713171,2021,27535
146,Southern Company,Utilities: Gas And Electric,20375,3119,0.153079755,2021,27700
160,Pg&E,Utilities: Gas And Electric,18469,-1318,-0.071362824,2021,24000
166,Nextera Energy,Utilities: Gas And Electric,17997,2919,0.162193699,2021,14900
193,Dominion Energy,Utilities: Gas And Electric,16128,-401,-0.024863591,2021,17300
204,American Electric Power,Utilities: Gas And Electric,14918.5,2200.1,0.147474612,2021,16787
226,Edison International,Utilities: Gas And Electric,13578,739,0.054426278,2021,13209
249,Consolidated Edison,Utilities: Gas And Electric,12246,1101,0.089906908,2021,14071
